variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"u[4,139]",-0.11714468085305,-0.1174315,0.30771041545019134,0.30779947254,-0.6248110499999999,0.37893159999999976,1.000216941620724,3695.2858555275666,3174.179223276639
"u[5,139]",0.24592497580316,0.248421,0.3091551047286376,0.31283408562,-0.27245394999999994,0.7458894499999997,1.0015932120271374,4037.4032589967533,3052.3567233148274
"u[6,139]",4.572608084500053e-4,7.185049999999999e-4,0.26410358303089204,0.261927228087,-0.4309952,0.44131,1.0016786022278998,5414.272363853863,3026.5029752716982
"u[7,139]",0.63039292162775,0.6257174999999999,0.29894232685866007,0.30072242969999985,0.1509009,1.12446,1.0005018184545527,4966.173760136443,3444.28819176563
"u[8,139]",1.024157445175,1.0220799999999999,0.3033803784635085,0.2958387453,0.5271492000000001,1.5370544999999998,0.9999104256488893,4335.902739779005,3094.8633523025987
"u[9,139]",-0.719590591423,-0.72004,0.2633846357986212,0.25557874230000005,-1.1567405,-0.27174145000000016,1.001854689946115,4960.56340744725,3199.2441767989544
"u[10,139]",-0.48695509916449997,-0.4867935,0.27352595175450023,0.2752654464,-0.92550295,-0.039322115000000046,1.0010348875934927,5629.558305314579,2796.3956604599093
"u[11,139]",-0.1879308854336,-0.189156,0.3059929092204221,0.29863945083,-0.6917679499999999,0.3330188999999999,1.001125013980629,4133.975109308627,3191.6557817199396
"u[12,139]",0.237966970567525,0.2377085,0.30461695449560594,0.30771236979,-0.26775605,0.7408431999999997,1.0032866034581902,4828.75190930621,3325.743473048577
"u[13,139]",0.39526280953325,0.3932445,0.26903223310804714,0.27024610409999994,-0.043654254999999996,0.8355057,1.001201696751874,5302.256320634829,2897.079005524293
"u[14,139]",-1.1414637992,-1.141425,0.30086591010967695,0.305296992,-1.6334,-0.6614470000000001,1.0007473362670902,3967.6892383734667,3296.1974862476345
"u[15,139]",0.7963510499525001,0.7919935,0.3046072575165811,0.30580700639999997,0.3001574,1.306571,1.0005287303557713,5290.568461506739,3629.3595257645047
"u[16,139]",-0.42652207675375,-0.430826,0.2739336586455679,0.2674602987,-0.8761783000000001,0.023358499999999234,1.000359290676059,5366.6186190290155,3090.664986916403
"u[17,139]",-0.7850936130725,-0.7845979999999999,0.27312337100175016,0.2747495016000002,-1.2290439999999998,-0.33294215000000005,1.0020369732141747,5679.315827649422,3234.232940476605
"u[18,139]",0.196800241909,0.199516,0.27294861590655817,0.27956127989999996,-0.24969509999999998,0.64422895,1.0003501230307577,5676.519356592781,3075.821168142678
"u[19,139]",0.2331266172845,0.227026,0.2779427186758774,0.27383006720999997,-0.22997979999999998,0.6945433499999997,1.0010225698602626,4862.638462387303,3186.5234845337586
"u[1,140]",-0.7573008824974999,-0.758459,0.2726098851229655,0.26630609459999993,-1.2058639999999998,-0.30735340000000033,1.000868605828424,5867.658300330942,2920.567194002801
"u[2,140]",0.06293543481585,0.06426695,0.26920290511362605,0.26658489753,-0.38707325000000004,0.49990914999999997,1.0000445043073138,5438.575273859827,2960.0335116745296
"u[3,140]",-0.430391609047375,-0.4276905,0.2626256487253125,0.25750167449999994,-0.86269565,-0.0019159745000000164,1.001475494160386,5510.677364079601,3022.1831295687216
"u[4,140]",0.802994283845,0.8090875,0.3044956500835081,0.29743550550000014,0.2865963,1.2985249999999993,1.0000941941899313,3980.872887586957,3303.251195159236
"u[5,140]",0.24120610145275,0.246624,0.30912978104610367,0.3063311055,-0.2573320499999999,0.7501745999999999,1.0014749629840618,4237.284236852896,3458.8432716227053
"u[6,140]",-0.27425914452185,-0.2730765,0.269929292422488,0.27003475947,-0.71188185,0.16618149999999993,1.0015676649903975,5290.576825125514,3380.1671665187737
"u[7,140]",0.02474142503625,0.0202964,0.2990222064440077,0.30096320394,-0.45698829999999996,0.5170021499999998,1.0014535968178668,4376.175421671065,3501.2950033139286
"u[8,140]",0.7679931116025001,0.769088,0.31077080707109384,0.309300012,0.24465640000000002,1.2858259999999997,1.0004645665765866,4716.284428161911,3426.806615187181
"u[9,140]",0.35015947136525,0.3434185,0.25992034899388977,0.2654439626999999,-0.079547365,0.78239045,1.0009255084309943,5181.507673214582,3093.9673199990966
"u[10,140]",-0.954005009325,-0.9584189999999999,0.27216592547597473,0.2662564275,-1.3957445,-0.49271040000000027,1.0002109299025665,5316.069967286656,2770.384341008826
"u[11,140]",1.83699241575,1.8350300000000002,0.30451446226751133,0.3053488829999998,1.340141,2.3290509999999998,1.000005408373378,4566.968108003821,3207.62866152064
"u[12,140]",0.782758568605,0.782306,0.3037267598995232,0.3014629884000001,0.28353585000000003,1.2805069999999998,1.0010072227705777,4934.998544186499,3449.2786118384183
"u[13,140]",-0.7686124515325,-0.7702534999999999,0.2664568708112142,0.2646730106999999,-1.20315,-0.3240314000000001,0.9997834843188218,5602.501050486263,2990.5295430495294
"u[14,140]",-0.143621366862175,-0.1409425,0.30409739368874755,0.30958837770000003,-0.6413492000000001,0.3500298499999999,1.0006848179313355,5233.5650816853595,3028.2848215555027
"u[15,140]",0.662764049025,0.6543575,0.3079519802379188,0.3106187847,0.17418975,1.1790949999999998,1.0000322199509044,4837.347080263974,3278.3435134675406
"u[16,140]",-0.39077085841,-0.3906335,0.2694948072239973,0.2683550477999999,-0.8345821000000001,0.04930994499999978,1.0022889763818577,5713.10551241413,3117.0468561423413
"u[17,140]",-0.946380892523075,-0.9468354999999999,0.2710041770674468,0.2674602987000002,-1.377716,-0.4987304000000001,1.0004428417284543,4870.242876362487,3023.818913753093
"u[18,140]",-0.601986411645,-0.6035925,0.2720802797707975,0.2731238307,-1.0486715,-0.16165910000000014,1.0022523473833427,4694.499594740371,2745.0416251905826
"u[19,140]",-0.26521612885,-0.26879949999999997,0.26966104828834736,0.27473541690000003,-0.7091283,0.18010494999999999,1.000899516610051,5067.152133838731,3127.8757702218745
"u[1,141]",-0.149023994347,-0.14875149999999998,0.23413753219553418,0.23800629993,-0.5292824,0.23807919999999969,1.0001236397619309,5703.555618116662,2929.425422731881
"u[2,141]",-0.268869449572275,-0.2733455,0.23367215119077273,0.23230562879999997,-0.6516904499999999,0.10664199999999985,1.0018625141872337,5774.676379006255,3002.9587663220004
"u[3,141]",-0.36298146060125003,-0.363465,0.23883918884264452,0.23273335889999994,-0.7576729,0.033797819999999985,1.0013009757019875,5628.439961081281,2856.8771606182067
"u[4,141]",-0.230649776621325,-0.235269,0.25822462913925054,0.26800767461999997,-0.6447242,0.19510164999999968,1.0004828558377126,4190.483368687328,3084.95305673411
"u[5,141]",-0.4660541698635,-0.4676405,0.2524564979829884,0.25465878899999994,-0.8787535,-0.05198593500000003,1.0005130730456848,4431.99060948391,3507.44137498674
"u[6,141]",0.5623940337935,0.564061,0.2354216134452007,0.24256299690000002,0.17809555000000002,0.9573255,1.0000868902052078,5206.1247718543145,3013.270768710606
"u[7,141]",0.438592550299,0.436807,0.26062696068608426,0.2609131371,0.014044550000000017,0.8651635499999999,1.0014570420843267,3623.47525187735,3063.6515347235386
"u[8,141]",0.26323609396655,0.2660925,0.2582946050249588,0.25477265268,-0.1631342,0.6728478,1.0013897791768178,3754.701169938769,2939.5336419199334
"u[9,141]",0.7238240207875,0.7251405,0.23800344785887287,0.23930572470000006,0.34361054999999996,1.1248374999999997,1.0006599338115334,4486.022287034468,2571.194449606027
"u[10,141]",-0.6232148651675,-0.622946,0.2370417978241721,0.24018861300000005,-1.009307,-0.23306035000000003,1.000113414662056,5838.155333814504,3085.292750788383
"u[11,141]",-0.42137983721625,-0.4223385,0.26213762517062494,0.2596640466,-0.8546083,0.02074711999999991,0.9997537073899264,4651.9399740908,3708.0134473031794
"u[12,141]",-0.83872408602,-0.8383970000000001,0.2592792645892275,0.25609765229999987,-1.2588455,-0.41538935000000016,1.0015630486417297,4498.113273306316,3018.926256535105
"u[13,141]",0.453761807668805,0.4541195,0.22899695033078515,0.23085342209999996,0.08451639000000002,0.8312902499999999,0.9997828797381367,5298.988342864375,3492.2356135087507
"u[14,141]",1.02206140735,1.0239500000000001,0.2543100599966696,0.2584831557000001,0.6014985500000001,1.4337575,1.000182232855389,4576.393566120902,3232.150706781602
"u[15,141]",0.24158837088825,0.24125000000000002,0.26257303862323994,0.26500770765000004,-0.189045,0.6657204999999997,1.0002056689291101,4558.218190143583,2965.9450367130758
"u[16,141]",0.14992696653117502,0.150507,0.23541490471593146,0.235379384772,-0.24987774999999998,0.5460517,1.0009993895919898,5683.2418756359175,3153.9120474250394
"u[17,141]",0.0053043259901499945,0.0057220050000000005,0.2352352297731822,0.233764499787,-0.3809638,0.3817024499999998,1.0002464051177484,5666.7953717626515,3119.4165352798796
"u[18,141]",-0.21525806667825,-0.21554,0.23474360273326228,0.24027460379999996,-0.60185595,0.1740164,1.0009190796237109,5407.4771257208695,3354.778475593303
"u[19,141]",-0.2845338894755,-0.284769,0.23510936706372135,0.23708404859999999,-0.6639542999999999,0.09943948499999962,1.0013526467435978,5574.490814410379,2854.538315614575
"u[1,142]",0.044883591746525,0.04850905,0.20923319159940362,0.20535603794999996,-0.3043356,0.38605624999999993,1.0003971480851075,5774.571161775203,3014.346365841246
"u[2,142]",0.27317078919525,0.27222199999999996,0.21233630719312913,0.21182276850000004,-0.06362966499999997,0.6288294499999998,1.0001331473275712,5850.329278220328,3232.8141197841624
"u[3,142]",-0.92759804,-0.9265075,0.20963049787561153,0.21105033390000003,-1.270426,-0.5760947000000003,1.0000873643291581,5787.431471600573,3289.2065886625464
"u[4,142]",-0.31053419895125,-0.310224,0.22560427415709475,0.2198302911,-0.6861070499999999,0.06844676499999887,1.0025942857176442,4099.347408997084,3311.7647146710933
"u[5,142]",-0.2507740404645,-0.2531455,0.2260059719675779,0.224006034,-0.6200516500000001,0.12977674999999975,1.0023893810735582,4231.881674674542,3299.815785570466
"u[6,142]",-0.25537831624025,-0.2560395,0.210128904986639,0.2095254798,-0.58905275,0.09501578499999988,1.0007679699284977,5318.267376601815,3067.494437511814
"u[7,142]",0.742469704725,0.7412105,0.22649964590739324,0.22778295750000005,0.3732363,1.1115694999999999,0.9996280543114155,4151.132904346669,3182.129052845565
"u[8,142]",1.506920614,1.5013649999999998,0.22628549153979333,0.21919499699999984,1.1323465,1.8816954999999997,0.9994876229735395,4071.95465637507,3548.5123435566047
"u[9,142]",-0.630607800175,-0.6282049999999999,0.20519808374829,0.2095773708,-0.9684324,-0.3015164000000001,1.0008410326359003,5533.142565686049,3449.1188000962625
"u[10,142]",-0.627202312815,-0.6288355,0.21226948139692822,0.21344250899999997,-0.9812797000000001,-0.28313995000000014,1.0017625734393363,5677.1795798738185,3327.165421680707
"u[11,142]",-0.8549069875,-0.8567629999999999,0.2265902375001532,0.23326857750000002,-1.2223810000000002,-0.48850025000000047,1.0005156111317384,3864.1802338326547,3171.9388110688965
"u[12,142]",0.0020593697819250006,0.00282393,0.22738863635311632,0.22850286358199998,-0.37201825,0.37700669999999986,1.0023353109648028,4222.93101226672,3333.9284589297713
"u[13,142]",-0.44373597968975,-0.444434,0.21249063207236255,0.21175531019999996,-0.79658225,-0.083904055,1.0002383896570772,5177.090724299764,3126.2495345063776
"u[14,142]",-0.092331150241,-0.09233954999999999,0.22424818601645777,0.22287747887999995,-0.4680664,0.27745754999999994,1.001077773416542,4253.614073012634,3405.6387289190216
"u[15,142]",1.09031337975,1.08814,0.22773257330866487,0.2289720027000001,0.71266315,1.4649465,1.0000193948942193,3884.187472539218,2794.8155048365925
"u[16,142]",-0.44653423525999997,-0.4447425,0.20797255953039442,0.21038094,-0.7865736,-0.10780380000000016,0.9997077909640028,4864.268332918364,3298.568984212562
"u[17,142]",0.5437006660275,0.54314,0.2120918615774767,0.21250624710000007,0.19788310000000003,0.9005747499999998,1.0010774180905992,5168.0695015005695,2884.4572399434182
"u[18,142]",0.32788284259725,0.3258625,0.21100091598948054,0.2158035495,-0.013194704999999992,0.6764401499999999,1.0026935899624767,5896.246613256971,3296.9428488545627
"u[19,142]",0.3082021460065,0.308035,0.22080784021722635,0.2267510679,-0.05135369499999996,0.6737343999999997,1.0008729220837893,4322.834269009927,2674.2270941357942
"u[1,143]",0.322705892243075,0.324359,0.23701696969425048,0.2361826278,-0.07009468999999997,0.7100178499999997,0.999976701074879,5544.580089985913,3021.708273379918
"u[2,143]",0.0843132561214,0.0864097,0.23741184469954715,0.24248011955999998,-0.30033945,0.47097409999999934,0.9999393745132914,5772.995389834249,3197.824936924764
"u[3,143]",-0.045973841401525,-0.0420305,0.2410736104239809,0.2335028283,-0.4554784,0.34601519999999997,1.0002673048272694,5116.800034023588,2742.6133218061004
"u[4,143]",-0.262406548021,-0.2611985,0.25702146056221536,0.2553557592599999,-0.6876491,0.1617703499999999,1.000358200809987,3602.0644384830266,3469.6322042054835
"u[5,143]",-0.414390637027,-0.4145725,0.2567402696360121,0.25535338709999994,-0.8464177999999999,0.0035656224999999226,1.0012926405195453,3952.8538880297115,3287.2198408503614
"u[6,143]",0.29280854693525,0.290844,0.22758843499496098,0.225310722,-0.082888605,0.6735957499999999,1.001529915677725,5057.713361533865,3217.8154062053914
"u[7,143]",0.0188143016745,0.015338599999999999,0.26199159117477394,0.26274993024,-0.40873935,0.4500113999999999,1.0000514640212859,4325.746037665035,3284.477881309406
"u[8,143]",-0.502146024071,-0.5006630000000001,0.26265109173782486,0.2579042003999999,-0.9305720999999999,-0.07209020000000015,1.0007302650692063,4854.025453858637,3544.2781304175746
"u[9,143]",0.5083472606225,0.5076305,0.23854561808417055,0.24060670620000002,0.11797470000000002,0.9012558499999999,1.0023962585928023,5781.112507530322,2581.1868289947356
"u[10,143]",0.03437871143079751,0.0308217,0.23211070768946268,0.23407096062,-0.3470262,0.42261309999999974,1.0000872774721667,5306.186381734915,3248.992820799152
"u[11,143]",-0.3834898107149,-0.386247,0.253822360792976,0.25306573530000004,-0.79795195,0.029933054999999598,0.9997909105243482,4353.839941149798,3660.3822174914635
"u[12,143]",0.341811060122,0.34487100000000004,0.257944178565017,0.2609331522,-0.09099199999999996,0.7633736999999996,1.0021586902118151,4480.6318775668315,3188.9284090668743
"u[13,143]",-0.140276610464375,-0.1427205,0.23700825677802373,0.23687025768,-0.5290543,0.2530359,1.0025596422318017,5149.948656981212,3226.795472734641
"u[14,143]",-0.09990941650099999,-0.102378,0.26126486333537097,0.25770879372,-0.52477455,0.3261900999999997,1.001383945495879,4409.262546873807,3392.066347460948
"u[15,143]",0.1887129668521,0.188025,0.26432584947396504,0.271665515688,-0.2465793,0.6182502999999998,1.0004795473555328,4291.4303004482235,2865.6305047164988
"u[16,143]",-0.068073536190775,-0.063836,0.23316601370674828,0.23453968461,-0.4569093,0.30940109999999993,0.999893795816963,6950.203241612844,2705.7939293360123
"u[17,143]",0.0741434278725,0.06895955000000001,0.24092385895969498,0.25101455819999996,-0.31758935,0.47537749999999995,1.0016637298058677,5118.853575890174,2793.1801353265128
"u[18,143]",-0.0058857505945,-0.00511606,0.23283000241249927,0.23360512769999997,-0.39033395,0.3817901499999999,1.0003339800480473,4564.037940051825,2849.508605335556
"u[19,143]",0.05651675076664999,0.05645305,0.2414057005269893,0.2368913106,-0.33323839999999993,0.4604643499999999,1.0000790398976893,5793.058780363817,2689.289849740066
"u[1,144]",-0.3744137205215,-0.3685275,0.23869547747291045,0.2454303453,-0.76410975,0.01853841499999981,1.0013077124349248,5079.349790177154,3189.119848966749
"u[2,144]",-0.7128099137525,-0.7129555000000001,0.23369812329037717,0.23298984869999997,-1.0899885,-0.33425445,1.000676142299823,5577.7527961628375,3120.230901831926
"u[3,144]",0.1505542181195,0.1488595,0.2353272553341441,0.23900379321,-0.22899795,0.5438086999999997,1.000419786540407,5488.447682821193,2596.6395263721515
"u[4,144]",0.48502197722575,0.4886245,0.2565222643989965,0.2590228221,0.05291050500000003,0.9080513999999995,0.9998116235392206,4844.197070380029,3256.643799924105
"u[5,144]",-0.0147969419651,-0.013700799999999999,0.2620179596295938,0.26665717427999996,-0.4424372,0.41727594999999984,0.9997395662102395,4483.278389140266,3036.333522534883
"u[6,144]",-0.53379887366775,-0.5351220000000001,0.23408962472954348,0.23299281389999982,-0.91796045,-0.1502802,1.0012403899434432,4851.488209850265,2729.7678446424393
"u[7,144]",0.17667380805434998,0.1720255,0.25614376038140596,0.2560020246,-0.23953685000000002,0.5847563,1.0012062543555686,4105.2454609810375,3260.231394649569
"u[8,144]",0.26235764466875,0.26318600000000003,0.24998305633769857,0.25066392330000004,-0.14863949999999998,0.6732516,1.0005787860387987,4012.7776023782867,3130.4138877123646
"u[9,144]",0.79287422375,0.787366,0.23892952089907188,0.2356659417,0.39716510000000005,1.1969514999999997,1.001178533471848,5490.611278062468,2974.100527236037
